player_name,position,ath__athleticism_score,ath__athleticism_source,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq
Larry Nance Jr.,F-C,95.17,imputed,80,245.0,85.5,155,0.309677419,0.15483871,0.04516129,0.180645161,0.296774194,0.477419355,0.464516129,0.6875,0.428571429,0.464285714,0.456521739,463,4.6,0.46,53.04545454545455,0.2388276922934279,8.2,0.7636363636363637,0.0,0.0,15.8,0.0,36.7,0.0,21.5,0.0
Lauri Markkanen,F-C,95.17,imputed,85,240.0,83.0,700,0.201428571,0.167142857,0.061428571,0.104285714,0.464285714,0.568571429,0.368571429,0.638297872,0.325581395,0.410958904,0.332307692,1476,2.1,0.21,73.3,0.3799540595224427,6.2,-0.9,4.6,2.6,11.8,3.8,17.8,10.5,7.1,17.8
LeBron James,F,85.83,imputed,81,250.0,84.25,1270,0.303937008,0.212598425,0.171653543,0.029133858,0.281102362,0.31023622,0.516535433,0.743523316,0.435779817,0.351351351,0.380952381,2444,8.4,0.84,60.4,0.8664449339495344,8.3,0.1,16.6,17.8,3.1,12.9,10.6,3.9,3.6,2.7
Leonard Miller,F,87.71,measured,82,220.0,86.0,15,0.466666667,0.133333333,0.066666667,0.0,0.333333333,0.333333333,0.6,0.714285714,0.0,0.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lester Quinones,G,80.625,imputed,77,208.0,79.0,78,0.256410256,0.115384615,0.064102564,0.08974359,0.474358974,0.564102564,0.371794872,0.75,0.0,0.285714286,0.297297297,183,5.5,0.55,59.91,0.4381910563919383,1.6,-0.1460526315789473,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0
Lindy Waters III,F,85.83,imputed,78,210.0,81.0,249,0.092369478,0.080321285,0.080321285,0.232931727,0.514056225,0.746987952,0.172690763,0.565217391,0.35,0.327586207,0.3515625,778,3.9,0.39,58.7,0.1817467988738643,3.0,-0.3,0.0,0.0,0.0,0.0,41.8,8.4,0.0,13.8
Lonnie Walker IV,G-F,84.81,imputed,76,204.0,82.5,212,0.183962264,0.122641509,0.094339623,0.089622642,0.495283019,0.58490566,0.306603774,0.615384615,0.4,0.315789474,0.371428571,477,4.6,0.46,56.516129032258064,0.4315509718377401,5.7,-0.0419354838709677,8.4,23.7,0.0,0.0,0.0,0.0,0.0,6.0
Lonzo Ball,G,80.625,imputed,78,190.0,81.0,243,0.082304527,0.074074074,0.041152263,0.181069959,0.604938272,0.78600823,0.156378601,0.55,0.3,0.386363636,0.340136054,777,7.2,0.72,61.8,0.290394555406741,5.6,2.0,0.0,18.3,0.0,0.0,41.7,6.4,0.0,0.0
Luguentz Dort,G,94.43,measured,76,220.0,80.5,593,0.15851602,0.087689713,0.057335582,0.188870152,0.507588533,0.696458685,0.246205734,0.574468085,0.470588235,0.419642857,0.408637874,2073,3.3,0.33,60.2,0.1470736835736588,6.8,1.2,0.0,3.9,3.9,0.0,49.8,2.0,5.9,0.0
Luka Doncic,F-G,89.825,imputed,78,230.0,83.0,1025,0.154146341,0.223414634,0.153170732,0.024390244,0.442926829,0.467317073,0.377560976,0.708860759,0.388535032,0.4,0.36784141,1769,7.6,0.76,66.0,0.9315063483757487,9.1,1.2,18.700000000000003,33.95,0.0,4.55,9.1,5.2,1.7,2.9
Luka Garza,C,80.55,measured,82,243.0,85.5,105,0.361904762,0.228571429,0.066666667,0.028571429,0.314285714,0.342857143,0.59047619,0.684210526,0.285714286,0.0,0.303030303,219,1.8,0.18,39.917142857142856,0.4296484817496832,2.5,0.9617647058823532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Kennard,G,80.625,imputed,77,206.0,77.25,431,0.106728538,0.164733179,0.118329466,0.153132251,0.454756381,0.607888631,0.271461717,0.717391304,0.470588235,0.515151515,0.408163265,1472,7.7,0.77,74.7,0.2935114573540334,9.5,-1.1,2.1,12.3,2.9,0.0,36.5,5.0,3.8,7.9
Luke Kornet,C-F,89.695,imputed,85,250.0,85.0,280,0.803571429,0.164285714,0.021428571,0.003571429,0.007142857,0.010714286,0.967857143,0.728888889,0.666666667,0.0,0.0,1361,6.8,0.68,33.1,0.1263552148390336,9.1,2.3,0.0,0.0,18.1,3.4,0.0,0.0,33.9,0.0
Luke Travers,F,85.83,imputed,80,210.0,82.0,20,0.55,0.0,0.0,0.25,0.2,0.45,0.55,0.454545455,0.0,0.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mac McClung,G,80.625,imputed,74,185.0,74.0,2,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaki Branham,F,78.43,measured,76,180.0,82.0,190,0.221052632,0.205263158,0.131578947,0.089473684,0.352631579,0.442105263,0.426315789,0.761904762,0.32,0.470588235,0.388059701,427,3.2,0.32,56.07222222222222,0.4328828375009195,5.2,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Brogdon,G,90.13,measured,77,229.0,82.5,240,0.354166667,0.258333333,0.154166667,0.020833333,0.208333333,0.229166667,0.6125,0.647058824,0.27027027,0.4,0.28,564,6.6,0.66,61.5,0.5230568645069735,6.0,-1.0,4.4,40.8,0.0,0.0,16.8,7.5,0.0,0.0
Malik Beasley,G,80.625,imputed,76,187.0,79.0,1071,0.083099907,0.12605042,0.075630252,0.155929038,0.557422969,0.713352007,0.209150327,0.617977528,0.407407407,0.526946108,0.386934673,2283,2.6,0.26,62.6,0.3726681490473691,6.3,-0.8,2.5,10.5,3.2,0.0,26.2,11.9,0.9,16.7
Malik Monk,G,80.625,imputed,75,200.0,77.0,939,0.197018104,0.250266241,0.096911608,0.056443024,0.397231097,0.453674121,0.447284345,0.616216216,0.406593407,0.452830189,0.308310992,2054,7.0,0.7,68.1,0.5704075806393321,5.1,-1.1,7.9,27.7,1.4,0.0,21.0,11.7,1.8,2.6
MarJon Beauchamp,G,85.83,imputed,79,199.0,84.75,65,0.230769231,0.123076923,0.2,0.153846154,0.292307692,0.446153846,0.353846154,0.733333333,0.307692308,0.3,0.368421053,156,1.5,0.15,59.91,0.4032677865546791,0.9,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Sasser,G,74.85,measured,73,195.0,79.0,296,0.155405405,0.192567568,0.138513514,0.077702703,0.435810811,0.513513514,0.347972973,0.695652174,0.414634146,0.391304348,0.379844961,811,6.9,0.69,65.8,0.4366476038556052,6.2,-0.5,8.3,35.8,0.0,0.0,16.6,6.1,0.0,0.0
Marcus Smart,F,97.21,measured,75,220.0,81.25,257,0.101167315,0.299610895,0.050583658,0.155642023,0.381322957,0.536964981,0.40077821,0.653846154,0.615384615,0.325,0.367346939,680,6.3,0.63,57.1,0.4306551875443057,3.9,0.8,10.35,18.85,0.0,0.0,34.5,9.8,0.0,0.0
Mark Williams,C,93.27,imputed,85,240.0,90.5,447,0.675615213,0.29082774,0.024608501,0.002237136,0.006711409,0.008948546,0.966442953,0.71192053,0.545454545,0.0,0.0,1171,4.1,0.41,53.4,0.3466266591489066,4.0,0.3,0.0,0.0,28.8,7.5,0.0,0.0,27.6,0.0
Markelle Fultz,G,80.625,imputed,76,209.0,81.0,67,0.074626866,0.507462687,0.298507463,0.089552239,0.029850746,0.119402985,0.582089552,0.8,0.25,0.5,0.5,184,5.9,0.59,59.91,0.3733796003382827,1.3,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markieff Morris,F,85.83,imputed,81,245.0,82.75,70,0.114285714,0.142857143,0.228571429,0.157142857,0.342857143,0.5,0.257142857,0.125,0.3125,0.090909091,0.333333333,165,6.5,0.65,56.07222222222222,0.3542482864409702,2.7,0.1448598130841121,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0
Marvin Bagley III,F,85.83,imputed,82,235.0,84.0,106,0.556603774,0.216981132,0.047169811,0.056603774,0.122641509,0.179245283,0.773584906,0.711864407,0.4,0.166666667,0.153846154,265,1.5,0.15,56.07222222222222,0.2874450933752751,2.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Jones,G,71.85,measured,76,200.0,79.0,18,0.166666667,0.388888889,0.0,0.055555556,0.388888889,0.444444444,0.555555556,1.0,0.0,0.0,0.142857143,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Plumlee,F-C,94.91,measured,82,254.0,83.0,202,0.707920792,0.247524752,0.024752475,0.00990099,0.004950495,0.014851485,0.955445545,0.762237762,0.0,0.0,0.0,1300,7.2,0.72,21.4,0.1127228804833005,4.3,1.4,0.0,0.0,20.9,0.0,0.0,0.0,37.2,0.0
Matas Buzelis,F,82.96,measured,82,209.0,82.0,555,0.369369369,0.120720721,0.030630631,0.243243243,0.236036036,0.479279279,0.49009009,0.590243902,0.294117647,0.362962963,0.358778626,1511,2.0,0.2,62.6,0.2494402492669245,6.0,0.0,4.3,7.2,2.4,0.0,39.4,2.4,7.4,2.4
Matisse Thybulle,G-F,84.81,imputed,77,202.0,83.5,88,0.215909091,0.215909091,0.022727273,0.295454545,0.25,0.545454545,0.431818182,0.684210526,0.0,0.423076923,0.454545455,312,5.4,0.54,56.516129032258064,0.2175337129886977,5.7,-0.0419354838709677,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
Max Christie,G,82.41,measured,77,190.0,80.75,590,0.186440678,0.179661017,0.101694915,0.198305085,0.330508475,0.528813559,0.366101695,0.745454545,0.35,0.384615385,0.358974359,2127,3.7,0.37,66.4,0.194718060379556,3.6,-0.7,9.2,12.75,4.4,0.0,39.7,4.8,8.5,2.9
Max Strus,G-F,84.81,imputed,77,215.0,79.5,373,0.158176944,0.053619303,0.002680965,0.249329759,0.533512064,0.782841823,0.211796247,0.745762712,0.0,0.397849462,0.381909548,1273,7.1,0.71,67.1,0.2626198053307132,9.4,0.1,0.0,5.4,5.7,0.0,35.8,9.8,4.3,9.8
Maxi Kleber,F,85.83,imputed,82,240.0,82.75,96,0.239583333,0.145833333,0.104166667,0.177083333,0.333333333,0.510416667,0.385416667,0.565217391,0.7,0.235294118,0.28125,637,5.6,0.56,48.8,0.0305512975529556,5.5,0.8,0.0,0.0,12.5,0.0,50.8,0.0,0.0,0.0
Maxwell Lewis,F,89.37,measured,79,215.0,84.0,108,0.277777778,0.194444444,0.064814815,0.185185185,0.277777778,0.462962963,0.472222222,0.633333333,0.142857143,0.35,0.4,327,2.7,0.27,56.07222222222222,0.2165690633375264,1.8,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micah Potter,C,93.27,imputed,82,240.0,86.0,135,0.185185185,0.081481481,0.007407407,0.42962963,0.296296296,0.725925926,0.266666667,0.76,1.0,0.327586207,0.3,705,2.0,0.2,55.9,0.0482400204503953,4.7,-0.2,0.0,0.0,12.0,0.0,37.7,0.0,8.6,0.0
Michael Porter Jr.,F,85.83,imputed,82,218.0,84.0,1048,0.279580153,0.127862595,0.125954198,0.060114504,0.398854962,0.458969466,0.407442748,0.737201365,0.409090909,0.507936508,0.385167464,2593,3.3,0.33,63.2,0.3221533401871869,6.6,-0.8,1.5,4.4,2.2,0.9,21.5,12.9,11.0,12.7
Mikal Bridges,G-F,84.81,imputed,78,209.0,85.0,1183,0.203719358,0.226542688,0.178360101,0.18512257,0.196956889,0.382079459,0.430262046,0.755186722,0.507109005,0.424657534,0.30472103,3036,5.2,0.52,61.1,0.3563399433494174,6.6,-0.2,1.7,12.9,2.4,4.3,25.7,7.1,10.6,5.4
Mike Conley,G,83.92,measured,73,175.0,77.75,468,0.11965812,0.16025641,0.057692308,0.188034188,0.472222222,0.66025641,0.27991453,0.535714286,0.185185185,0.5,0.375565611,1756,9.0,0.9,74.3,0.3331420239635965,9.5,1.2,2.8,29.2,0.0,0.0,30.9,10.4,0.0,5.5
Miles Bridges,F,85.83,imputed,79,225.0,81.5,1089,0.303030303,0.232323232,0.051423324,0.101928375,0.305785124,0.407713499,0.535353535,0.654545455,0.303571429,0.378378378,0.297297297,2029,4.8,0.48,67.5,0.583174232230973,7.3,-0.8,11.5,25.5,4.1,1.6,20.2,5.3,3.6,5.7
Miles McBride,G,82.56,measured,74,195.0,80.75,547,0.166361974,0.104204753,0.15904936,0.166361974,0.398537477,0.564899452,0.270566728,0.505494505,0.494252874,0.373626374,0.371559633,1593,6.1,0.61,63.7,0.3019114151355875,6.7,0.7,8.2,19.1,0.0,0.0,31.6,7.3,3.3,4.2
Miles Norris,F,85.83,imputed,80,220.0,86.0,9,0.111111111,0.111111111,0.0,0.0,0.777777778,0.777777778,0.222222222,0.0,0.0,0.0,0.285714286,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Robinson,C-F,89.695,imputed,84,240.0,88.0,56,0.946428571,0.053571429,0.0,0.0,0.0,0.0,1.0,0.679245283,0.0,0.0,0.0,290,2.7,0.27,47.86923076923077,0.0821010714150797,2.2,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0
Monte Morris,G,70.9,measured,74,183.0,76.0,195,0.102564103,0.302564103,0.153846154,0.21025641,0.230769231,0.441025641,0.405128205,0.65,0.466666667,0.365853659,0.355555556,571,6.3,0.63,62.2,0.3451352312109741,6.6,-0.2,0.0,27.0,0.0,0.0,38.4,0.0,0.0,0.0
Moritz Wagner,F-C,84.33,measured,83,245.0,84.0,249,0.582329317,0.112449799,0.004016064,0.096385542,0.204819277,0.301204819,0.694779116,0.689655172,0.0,0.375,0.352941176,564,2.5,0.25,51.0,0.5005344279150231,6.5,0.5,5.2,0.0,20.5,7.8,21.7,0.0,16.5,0.0
Moses Moody,G,80.625,imputed,77,211.0,84.75,568,0.198943662,0.153169014,0.054577465,0.225352113,0.367957746,0.593309859,0.352112676,0.725663717,0.161290323,0.4296875,0.339712919,1649,2.7,0.27,63.7,0.2434327821909539,5.9,0.2,3.4,2.9,0.0,0.0,37.9,4.7,7.5,13.5
Mouhamed Gueye,F,85.83,imputed,82,210.0,87.25,171,0.356725146,0.140350877,0.029239766,0.286549708,0.187134503,0.473684211,0.497076023,0.639344262,0.4,0.244897959,0.28125,533,2.7,0.27,48.9,0.1808089584369785,4.1,1.9,0.0,0.0,0.0,0.0,40.5,0.0,17.1,0.0
Moussa Diabate,F,84.89,measured,81,210.0,86.5,280,0.714285714,0.253571429,0.010714286,0.007142857,0.014285714,0.021428571,0.967857143,0.66,0.666666667,0.0,0.0,1241,1.6,0.16,11.4,0.1273145860159882,0.6,0.6,0.0,0.0,22.7,2.8,4.1,0.0,24.5,0.0
Myles Turner,C-F,89.695,imputed,83,250.0,88.0,811,0.230579531,0.193588163,0.09001233,0.069050555,0.41676942,0.485819975,0.424167694,0.695187166,0.547945205,0.5,0.378698225,2174,1.7,0.17,61.1,0.3034125630366165,6.7,1.7,1.1,0.0,27.9,9.5,24.7,1.4,11.8,0.0
N'Faly Dante,F,92.72,measured,83,255.0,89.0,13,0.692307692,0.230769231,0.076923077,0.0,0.0,0.0,0.923076923,0.777777778,0.0,0.0,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nae'Qwan Tomlin,F,78.35,measured,82,210.0,84.0,32,0.53125,0.15625,0.0,0.03125,0.28125,0.3125,0.6875,0.529411765,0.0,0.0,0.222222222,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naji Marshall,G,88.82,measured,78,220.0,84.75,712,0.293539326,0.344101124,0.056179775,0.148876404,0.146067416,0.29494382,0.637640449,0.708133971,0.575,0.29245283,0.278846154,1919,5.0,0.5,53.2,0.3525753731592263,5.2,0.0,5.1,13.3,2.5,0.0,35.7,2.8,4.5,0.0
Nate Williams,C-F,80.625,imputed,78,205.0,82.0,62,0.193548387,0.35483871,0.032258065,0.209677419,0.209677419,0.419354839,0.548387097,0.75,0.5,0.230769231,0.230769231,147,1.2,0.12,47.86923076923077,0.3308719255345421,0.1,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naz Reid,C,88.94,measured,81,264.0,87.25,923,0.241603467,0.22751896,0.030335861,0.120260022,0.378114843,0.498374865,0.469122427,0.659192825,0.428571429,0.378378378,0.381088825,2200,3.8,0.38,62.3,0.3762347854634019,8.2,1.1,2.4,4.3,12.9,6.0,32.9,3.5,5.0,9.5
Neemias Queta,C,82.885,measured,84,248.0,88.25,203,0.714285714,0.251231527,0.019704433,0.004926108,0.004926108,0.009852217,0.965517241,0.710344828,0.75,0.0,0.0,863,2.6,0.26,43.1,0.144297136096731,4.6,0.8,0.0,0.0,17.3,0.0,0.0,0.0,39.5,0.0
Nic Claxton,C,93.27,imputed,83,215.0,86.5,568,0.568661972,0.336267606,0.058098592,0.014084507,0.022887324,0.036971831,0.904929577,0.715170279,0.363636364,0.25,0.230769231,1882,4.5,0.45,0.0,0.2356118234590563,0.9,1.4,4.8,2.2,16.9,5.2,10.6,0.0,24.5,0.0
Nick Richards,C,94.74,measured,83,245.0,86.25,347,0.634005764,0.311239193,0.048991354,0.005763689,0.0,0.005763689,0.945244957,0.709090909,0.470588235,0.0,0.0,1256,0.3,0.03,40.5,0.2036512240959111,0.3,-0.8,0.0,0.0,26.65,5.3,0.0,0.0,20.9,0.0
Nick Smith Jr.,G,80.625,imputed,74,185.0,80.0,568,0.079225352,0.251760563,0.13028169,0.112676056,0.424295775,0.536971831,0.330985915,0.577777778,0.418918919,0.359375,0.336099585,1369,4.6,0.46,70.4,0.3712976633929321,4.9,-1.8,6.4,27.7,4.5,0.0,26.6,8.2,1.8,3.7
Nickeil Alexander-Walker,G,80.625,imputed,77,205.0,81.5,616,0.199675325,0.142857143,0.056818182,0.222402597,0.371753247,0.594155844,0.342532468,0.634146341,0.485714286,0.474452555,0.331877729,2073,5.8,0.58,62.0,0.2723314957010535,7.5,0.7,0.0,18.3,0.0,0.0,44.2,3.7,2.4,3.1
Nicolas Batum,G-F,84.81,imputed,79,230.0,85.0,238,0.088235294,0.029411765,0.029411765,0.428571429,0.424369748,0.852941176,0.117647059,0.571428571,0.428571429,0.460784314,0.405940594,1367,5.5,0.55,64.1,0.0450643654374519,9.3,2.0,0.0,0.0,8.5,0.0,57.7,0.0,3.9,0.0
Nikola Jokic,C,93.27,imputed,83,284.0,87.0,1364,0.315982405,0.356304985,0.085043988,0.010997067,0.215542522,0.226539589,0.67228739,0.719257541,0.517241379,0.533333333,0.43537415,2571,9.5,0.95,64.0,1.0,9.5,2.1,4.9,6.8,12.0,23.0,10.1,1.0,10.5,6.1
Nikola Jovic,F,85.83,imputed,82,205.0,84.25,377,0.236074271,0.159151194,0.047745358,0.212201592,0.344827586,0.557029178,0.395225464,0.685393258,0.388888889,0.475,0.307692308,1156,6.1,0.61,65.4,0.340454547488461,9.5,0.8,4.6,9.1,5.3,6.1,39.5,3.6,3.4,2.1
Nikola Topic,G,80.625,imputed,79,203.0,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vucevic,C,83.45,measured,82,260.0,88.5,1038,0.26300578,0.323699422,0.104046243,0.026011561,0.282273603,0.308285164,0.586705202,0.659340659,0.435185185,0.407407407,0.402730375,2278,5.2,0.52,62.4,0.4417038258875473,8.5,-0.3,1.4,0.0,28.3,15.3,14.8,0.0,10.3,3.1
Noah Clowney,F-C,95.17,imputed,82,210.0,86.0,372,0.163978495,0.11827957,0.016129032,0.185483871,0.51344086,0.698924731,0.282258065,0.573770492,0.166666667,0.347826087,0.329842932,1042,1.3,0.13,66.0,0.2400640795490795,2.0,-0.6,0.0,0.0,11.6,0.0,43.9,3.7,4.6,5.7
Norman Powell,G,92.24,measured,75,215.0,82.75,945,0.26031746,0.205291005,0.081481481,0.06984127,0.37989418,0.44973545,0.465608466,0.650406504,0.363636364,0.393939394,0.426183844,1958,2.3,0.23,70.0,0.4642996216534725,6.8,-0.2,6.4,18.8,0.0,0.0,23.5,10.0,1.7,9.8
OG Anunoby,F,89.825,imputed,79,240.0,86.25,1027,0.379746835,0.096397274,0.075949367,0.210321324,0.23661149,0.446932814,0.476144109,0.656410256,0.320512821,0.37962963,0.366255144,2706,2.9,0.29,64.0,0.304040098205122,5.6,1.4,3.9,5.6,2.0,5.9,34.4,4.4,8.5,7.2
Obi Toppin,G,85.83,imputed,81,220.0,86.0,599,0.340567613,0.121869783,0.035058431,0.20033389,0.293823038,0.494156928,0.462437396,0.784313725,0.285714286,0.45,0.318181818,1545,4.3,0.43,60.4,0.3438801608739632,8.2,-1.2,0.0,4.0,7.4,4.3,34.1,2.6,7.5,1.5
Ochai Agbaji,F-G,91.19,measured,77,215.0,82.25,534,0.413857678,0.082397004,0.029962547,0.269662921,0.20411985,0.473782772,0.496254682,0.656108597,0.375,0.409722222,0.385321101,1739,3.0,0.3,55.5,0.1764018023136108,1.9,0.0,0.0,5.3,4.3,0.0,32.0,6.9,9.7,3.4
Olivier-Maxence Prosper,F,96.37,measured,79,230.0,85.0,174,0.431034483,0.218390805,0.057471264,0.201149425,0.091954023,0.293103448,0.649425287,0.6,0.2,0.257142857,0.1875,584,4.2,0.42,36.2,0.2087481046056287,0.8,-0.1,5.4,0.0,4.5,0.0,33.2,0.0,10.8,0.0
Onyeka Okongwu,F-C,95.17,imputed,82,240.0,86.0,684,0.548245614,0.228070175,0.007309942,0.118421053,0.096491228,0.214912281,0.776315789,0.701333333,0.6,0.345679012,0.303030303,2064,4.1,0.41,48.4,0.2663943439758534,3.6,0.8,0.0,0.0,22.7,4.6,15.8,0.0,19.8,0.0
Oscar Tshiebwe,F-C,97.19,measured,80,255.0,87.5,70,0.5,0.485714286,0.014285714,0.0,0.0,0.0,0.985714286,0.714285714,0.0,0.0,0.0,255,0.9,0.09,53.04545454545455,0.1681595644847868,2.8,0.7636363636363637,0.0,0.0,21.7,0.0,0.0,0.0,23.9,0.0
Oso Ighodaro,F,99.74,measured,83,235.0,83.0,187,0.438502674,0.497326203,0.053475936,0.0,0.005347594,0.005347594,0.935828877,0.804878049,0.6,0.0,0.0,1045,5.2,0.52,18.6,0.0811784779073597,3.5,1.3,0.0,0.0,32.0,0.0,4.5,0.0,32.8,0.0
Ousmane Dieng,F,85.83,imputed,81,185.0,84.0,125,0.232,0.144,0.056,0.176,0.392,0.568,0.376,0.655172414,0.428571429,0.318181818,0.326530612,405,4.3,0.43,56.07222222222222,0.2102545309808744,3.4,0.1448598130841121,0.0,12.0,9.3,0.0,40.0,0.0,0.0,0.0
P.J. Tucker,F,85.83,imputed,77,245.0,83.5,7,0.0,0.0,0.142857143,0.714285714,0.142857143,0.857142857,0.0,0.0,0.0,0.6,0.0,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Washington,F,85.83,imputed,79,230.0,86.5,665,0.282706767,0.306766917,0.05112782,0.127819549,0.231578947,0.359398496,0.589473684,0.664893617,0.352941176,0.376470588,0.383116883,1835,3.0,0.3,53.0,0.3179827378292353,5.3,0.9,6.9,10.9,3.5,7.7,29.0,2.7,6.4,1.9
PJ Hall,F,100.14,measured,82,240.0,84.0,24,0.458333333,0.166666667,0.041666667,0.0,0.333333333,0.333333333,0.625,0.727272727,1.0,0.0,0.25,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacome Dadiet,F,85.07,measured,81,210.0,81.0,31,0.129032258,0.096774194,0.161290323,0.258064516,0.35483871,0.612903226,0.225806452,0.5,0.4,0.125,0.454545455,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paolo Banchero,F,85.83,imputed,82,250.0,84.5,911,0.265642151,0.196487377,0.239297475,0.028540066,0.264544457,0.293084523,0.462129528,0.661157025,0.417431193,0.269230769,0.331950207,1582,5.4,0.54,49.2,0.7537947081227329,2.8,-0.6,18.9,24.1,6.4,8.4,11.6,1.4,3.3,2.5
Pascal Siakam,G,91.29,measured,80,245.0,87.25,1182,0.289340102,0.262267343,0.17428088,0.082064298,0.191201354,0.273265651,0.551607445,0.728070175,0.383495146,0.402061856,0.384955752,2548,5.0,0.5,53.2,0.4775545753777536,6.6,0.5,9.2,4.1,9.6,18.3,20.0,2.6,5.5,1.1
Pat Connaughton,G,102.79,measured,77,209.0,80.0,177,0.384180791,0.124293785,0.033898305,0.11299435,0.344632768,0.457627119,0.508474576,0.632352941,0.666666667,0.2,0.360655738,603,6.6,0.66,54.1,0.2562733814500537,6.4,-0.5,0.0,15.4,5.1,0.0,33.6,14.0,7.0,0.0
Pat Spencer,F,80.625,imputed,75,205.0,78.0,101,0.306930693,0.376237624,0.099009901,0.02970297,0.188118812,0.217821782,0.683168317,0.483870968,0.5,0.333333333,0.210526316,250,7.9,0.79,56.07222222222222,0.4485422888722509,2.5,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Baldwin Jr.,F,76.41,measured,84,220.0,85.75,35,0.285714286,0.057142857,0.0,0.114285714,0.542857143,0.657142857,0.342857143,0.6,0.0,0.75,0.526315789,0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Williams,G,85.83,imputed,79,215.0,83.0,516,0.236434109,0.153100775,0.083333333,0.118217054,0.408914729,0.527131783,0.389534884,0.5,0.302325581,0.37704918,0.345971564,1576,3.7,0.37,52.5,0.2316005348840052,5.8,-0.2,3.6,11.1,2.2,3.9,38.0,3.1,3.0,2.6
Patty Mills,F,70.11,measured,74,180.0,74.0,96,0.052083333,0.072916667,0.09375,0.125,0.65625,0.78125,0.125,0.6,0.444444444,0.5,0.317460317,321,3.3,0.33,56.07222222222222,0.2147354386072062,5.8,0.1448598130841121,0.0,18.3,0.0,0.0,21.5,11.8,0.0,0.0
Paul George,F,85.83,imputed,80,220.0,83.25,570,0.140350877,0.11754386,0.271929825,0.085964912,0.38245614,0.468421053,0.257894737,0.7375,0.419354839,0.285714286,0.376146789,1334,5.6,0.56,64.3,0.4830722903280503,9.1,1.6,20.1,24.5,0.0,6.2,13.8,4.6,0.0,9.4
Paul Reed,G,85.83,imputed,81,210.0,85.5,142,0.457746479,0.211267606,0.133802817,0.035211268,0.161971831,0.197183099,0.669014085,0.692307692,0.473684211,0.2,0.304347826,438,4.9,0.49,59.91,0.2908322829340142,3.2,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
