player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,dominance__cpm,position,ath__athleticism_source,pca1,pca2,pca3,cluster_k9,umap1,umap2,size_score,playstyle_variety,playstyle_variety_raw,playstyle_variety_score,size_height_pct,size_wing_pct,shooting_score,creation_score,passing_score,defense_score,portability_score,unicorn_score,unicorn_percentile,is_unicorn,dominance_score,stature__height_inches_pct,stature__wingspan_in_pct,shoot__quality_pct,usage__creation_score_pct,pass__passer_rating_pct,defense__crafted_dpm_pct,portability__score_pct,dominance__cpm_pct,playstyle_variety_pct
Jett Howard,80.625,78,215,81.0,262,0.122137405,0.076335878,0.091603053,0.175572519,0.526717557,0.702290076,0.198473282,0.71875,0.5,0.369565217,0.275362319,701,2.7,0.27,53.5,0.268318613,1.8,-1.1,0.0,11.4,0.0,0.0,31.3,8.5,0.0,13.7,-3.3,G,imputed,-3.0446106033473974,-2.6173380603932888,0.43837361582063544,1,17.073645,-11.665981,0.39700374531835203,4,4,0.6713483146067416,0.4438202247191011,0.350187265917603,0.31273408239700373,0.5131086142322098,0.16198501872659177,0.11704119850187265,0.18258426966292135,0.29494382022471904,0.024344569288389514,False,0.019662921348314606,0.4438202247191011,0.350187265917603,0.31273408239700373,0.5131086142322098,0.16198501872659177,0.11704119850187265,0.18258426966292135,0.019662921348314606,0.6713483146067416
Josh Christopher,85.56,76,215,81.25,31,0.419354839,0.193548387,0.032258065,0.064516129,0.290322581,0.35483871,0.612903226,0.538461538,0.0,0.0,0.222222222,0,5.2796875000000005,0.52796875,59.91,0.0,5.0,-0.146052632,5.752131782965116,19.450581395348838,0.0,0.0,25.488372093023255,5.338953488372093,0.0,0.0,-0.125,G,measured,0.37583210348315776,-1.2227393281383576,-2.9450509180274533,0,21.184778,-8.635077,0.299625468164794,4,4,0.6713483146067416,0.21254681647940074,0.38670411985018727,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.48314606741573035,0.3907303370786517,0.1947565543071161,False,0.4307116104868914,0.21254681647940074,0.38670411985018727,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.48314606741573035,0.4307116104868914,0.6713483146067416
Josh Hart,80.905,77,215,80.25,770,0.451948052,0.151948052,0.067532468,0.085714286,0.241558442,0.327272727,0.603896104,0.706896552,0.461538462,0.303030303,0.344086022,2897,8.0,0.8,53.2,0.313106159,7.4,1.2,0.0,6.5,4.1,0.0,30.3,0.0,11.9,0.0,1.8,F,measured,0.026745673852940688,2.357240223552604,0.7348754202592191,3,15.85484,-8.944848,0.30149812734082393,3,3,0.3267790262172285,0.3155430711610487,0.28745318352059923,0.3061797752808989,0.6235955056179775,0.9466292134831461,0.8267790262172284,0.8277153558052435,0.6297752808988764,0.8258426966292135,False,0.8782771535580525,0.3155430711610487,0.28745318352059923,0.3061797752808989,0.6235955056179775,0.9466292134831461,0.8267790262172284,0.8277153558052435,0.8782771535580525,0.3267790262172285
KJ Martin,85.83,78,215,79.25,201,0.52238806,0.184079602,0.004975124,0.218905473,0.069651741,0.288557214,0.706467662,0.685714286,1.0,0.318181818,0.071428571,912,3.7,0.37,48.4,0.098306937,1.2,-0.8,0.0,0.0,9.6,0.0,20.8,0.0,21.6,0.0,-2.7,C-F,imputed,2.724626062166377,-1.6433421636378387,-1.2731167205958593,2,14.7314005,-9.392706,0.31226591760299627,3,3,0.3267790262172285,0.4438202247191011,0.18071161048689138,0.20224719101123595,0.16853932584269662,0.31741573033707865,0.16760299625468164,0.11704119850187265,0.2106741573033708,0.0018726591760299626,False,0.05149812734082397,0.4438202247191011,0.18071161048689138,0.20224719101123595,0.16853932584269662,0.31741573033707865,0.16760299625468164,0.11704119850187265,0.05149812734082397,0.3267790262172285
Keion Brooks Jr.,85.83,79,215,84.0,109,0.302752294,0.229357798,0.073394495,0.155963303,0.23853211,0.394495413,0.532110092,0.727272727,1.0,0.411764706,0.269230769,332,1.4,0.14,39.91714286,0.207714537,0.3,0.961764706,0.0,0.0,0.0,0.0,36.4,7.6,12.1,0.0,0.602777778,C,imputed,1.4011940295774794,-2.104220691767883,0.32015315534570155,2,18.436314,-10.473822,0.6193820224719102,3,3,0.3267790262172285,0.5674157303370787,0.6713483146067416,0.10674157303370786,0.3838951310861423,0.03277153558052434,0.7893258426966292,0.025280898876404494,0.41980337078651686,0.2902621722846442,False,0.7134831460674157,0.5674157303370787,0.6713483146067416,0.10674157303370786,0.3838951310861423,0.03277153558052434,0.7893258426966292,0.025280898876404494,0.7134831460674157,0.3267790262172285
Kevin Knox II,85.83,79,215,83.0,36,0.277777778,0.222222222,0.083333333,0.166666667,0.25,0.416666667,0.5,0.7,0.333333333,0.166666667,0.333333333,0,5.2796875000000005,0.52796875,59.91,0.0,5.0,-0.146052632,5.752131782965116,19.450581395348838,0.0,0.0,25.488372093023255,5.338953488372093,0.0,0.0,-0.125,G,imputed,-0.11162289988115266,-1.26265187754714,-1.306297664210486,2,20.954407,-8.555683,0.5697565543071161,4,4,0.6713483146067416,0.5674157303370787,0.5720973782771536,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.48314606741573035,0.4447565543071161,0.37640449438202245,False,0.4307116104868914,0.5674157303370787,0.5720973782771536,0.6207865168539326,0.06460674157303371,0.647003745318352,0.3642322097378277,0.48314606741573035,0.4307116104868914,0.6713483146067416
Max Strus,84.81,77,215,79.5,373,0.158176944,0.053619303,0.002680965,0.249329759,0.533512064,0.782841823,0.211796247,0.745762712,0.0,0.397849462,0.381909548,1273,7.1,0.71,67.1,0.262619805,9.4,0.1,0.0,0.0,5.7,0.0,35.8,9.8,0.0,9.8,0.5,G-F,imputed,-3.4348362960549803,-1.6068002582887881,2.0946265948868117,1,16.499859,-11.437607,0.25749063670411987,5,5,0.9054307116104869,0.3155430711610487,0.199438202247191,0.850187265917603,0.5,0.8820224719101124,0.5056179775280899,0.9831460674157303,0.6164794007490637,0.797752808988764,False,0.6844569288389513,0.3155430711610487,0.199438202247191,0.850187265917603,0.5,0.8820224719101124,0.5056179775280899,0.9831460674157303,0.6844569288389513,0.9054307116104869
Maxwell Lewis,89.37,79,215,84.0,108,0.277777778,0.194444444,0.064814815,0.185185185,0.277777778,0.462962963,0.472222222,0.633333333,0.142857143,0.35,0.4,327,2.7,0.27,56.07222222,0.216569063,1.8,0.144859813,0.0,10.146747967479675,4.869105691056911,0.0,28.95609756097561,0.0,6.628861788617886,0.0,-0.009009009,F,measured,0.4209868334115408,-1.8694931016770449,-0.22795257136788596,2,20.200796,-9.688225,0.6193820224719102,3,3,0.3267790262172285,0.5674157303370787,0.6713483146067416,0.41292134831460675,0.40823970037453183,0.16198501872659177,0.5749063670411985,0.18258426966292135,0.43960674157303375,0.35767790262172283,False,0.5702247191011236,0.5674157303370787,0.6713483146067416,0.41292134831460675,0.40823970037453183,0.16198501872659177,0.5749063670411985,0.18258426966292135,0.5702247191011236,0.3267790262172285
Nic Claxton,93.27,83,215,86.5,568,0.568661972,0.336267606,0.058098592,0.014084507,0.022887324,0.036971831,0.904929577,0.715170279,0.363636364,0.25,0.230769231,1882,4.5,0.45,0.0,0.235611823,0.9,1.4,0.0,0.0,16.9,5.2,10.6,0.0,24.5,0.0,-0.6,C,imputed,6.335686891383929,1.9666619452644856,-0.655090401948605,5,13.00482,-9.578764,0.8890449438202247,4,4,0.6713483146067416,0.9119850187265918,0.8661048689138576,0.003745318352059925,0.449438202247191,0.5074906367041199,0.8632958801498127,0.08426966292134831,0.5126872659176029,0.6170411985018727,False,0.2958801498127341,0.9119850187265918,0.8661048689138576,0.003745318352059925,0.449438202247191,0.5074906367041199,0.8632958801498127,0.08426966292134831,0.2958801498127341,0.6713483146067416
Norman Powell,92.24,75,215,82.75,945,0.26031746,0.205291005,0.081481481,0.06984127,0.37989418,0.44973545,0.465608466,0.650406504,0.363636364,0.393939394,0.426183844,1958,2.3,0.23,70.0,0.464299622,6.8,-0.2,0.0,18.8,0.0,0.0,23.5,10.0,0.0,9.8,1.6,G,measured,-2.2253946621369196,1.2460072353536935,1.8159198480515255,1,16.107153,-11.120095,0.3347378277153558,5,5,0.9054307116104869,0.13670411985018727,0.5327715355805244,0.8941947565543071,0.8220973782771536,0.10112359550561797,0.2883895131086142,0.798689138576779,0.5778089887640449,0.7434456928838952,False,0.8520599250936329,0.13670411985018727,0.5327715355805244,0.8941947565543071,0.8220973782771536,0.10112359550561797,0.2883895131086142,0.798689138576779,0.8520599250936329,0.9054307116104869
Ochai Agbaji,91.19,77,215,82.25,534,0.413857678,0.082397004,0.029962547,0.269662921,0.20411985,0.473782772,0.496254682,0.656108597,0.375,0.409722222,0.385321101,1739,3.0,0.3,55.5,0.176401802,1.9,0.0,0.0,5.3,0.0,0.0,32.0,6.9,9.7,0.0,-1.5,F-G,measured,-0.03246514628524753,-1.9805596372214427,0.9601437447845358,2,17.726324,-10.685474,0.40964419475655434,4,4,0.6713483146067416,0.3155430711610487,0.5037453183520599,0.350187265917603,0.2958801498127341,0.2153558052434457,0.4756554307116105,0.1947565543071161,0.32514044943820225,0.052434456928838954,False,0.17228464419475656,0.3155430711610487,0.5037453183520599,0.350187265917603,0.2958801498127341,0.2153558052434457,0.4756554307116105,0.1947565543071161,0.17228464419475656,0.6713483146067416
Patrick Williams,85.83,79,215,83.0,516,0.236434109,0.153100775,0.083333333,0.118217054,0.408914729,0.527131783,0.389534884,0.5,0.302325581,0.37704918,0.345971564,1576,3.7,0.37,52.5,0.231600535,5.8,-0.2,3.6,11.1,0.0,3.9,38.0,0.0,0.0,0.0,-2.1,G,imputed,-0.9800890358563416,-1.0491620945672662,0.8196522530997576,2,16.847504,-10.301443,0.5697565543071161,2,2,0.09363295880149813,0.5674157303370787,0.5720973782771536,0.2696629213483146,0.43820224719101125,0.31741573033707865,0.2883895131086142,0.6451310861423221,0.3547284644194757,0.10861423220973783,False,0.0852059925093633,0.5674157303370787,0.5720973782771536,0.2696629213483146,0.43820224719101125,0.31741573033707865,0.2883895131086142,0.6451310861423221,0.0852059925093633,0.09363295880149813
Pelle Larsson,86.95,78,215,80.0,203,0.39408867,0.123152709,0.014778325,0.162561576,0.305418719,0.467980296,0.517241379,0.6,0.0,0.393939394,0.306451613,782,5.3,0.53,46.4,0.192409734,2.9,0.3,0.0,7.1,0.0,0.0,38.6,0.0,10.2,4.7,-1.5,F,measured,-0.07854251089638749,-1.946135282721787,-0.8214063345376762,2,19.952948,-9.445877,0.348314606741573,3,3,0.3267790262172285,0.4438202247191011,0.25280898876404495,0.17228464419475656,0.3464419475655431,0.6853932584269663,0.6666666666666666,0.29119850187265917,0.3823970037453183,0.1797752808988764,False,0.17228464419475656,0.4438202247191011,0.25280898876404495,0.17228464419475656,0.3464419475655431,0.6853932584269663,0.6666666666666666,0.29119850187265917,0.17228464419475656,0.3267790262172285
Saddiq Bey,84.81,79,215,83.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.838888888888889,0.4838888888888889,56.51612903,0.0,5.0,-0.041935484,0.0,12.043055555555556,4.85,0.0,26.22222222222222,0.0,7.566666666666666,0.0,-0.483870968,G-F,imputed,0.8426293247679749,-2.5148645119214117,-3.239553703479719,8,21.33777,-9.027844,0.5697565543071161,3,3,0.3267790262172285,0.5674157303370787,0.5720973782771536,0.4794007490636704,0.06460674157303371,0.5683520599250936,0.449438202247191,0.48314606741573035,0.39269662921348314,0.20599250936329588,False,0.3146067415730337,0.5674157303370787,0.5720973782771536,0.4794007490636704,0.06460674157303371,0.5683520599250936,0.449438202247191,0.48314606741573035,0.3146067415730337,0.3267790262172285
Santi Aldama,95.17,84,215,83.0,648,0.240740741,0.206790123,0.049382716,0.138888889,0.358024691,0.49691358,0.447530864,0.730769231,0.40625,0.4,0.362068966,1660,5.9,0.59,52.4,0.34147795,7.3,-0.1,0.0,0.0,3.4,0.0,42.1,0.0,7.0,2.6,0.8,F-C,imputed,0.028208632597241507,-0.06239199204448507,2.3838621693296562,4,15.691035,-9.930315,0.7631086142322098,2,2,0.09363295880149813,0.954119850187266,0.5720973782771536,0.26779026217228463,0.6704119850187266,0.7659176029962547,0.4344569288389513,0.8127340823970037,0.6289325842696629,0.8220973782771536,False,0.7453183520599251,0.954119850187266,0.5720973782771536,0.26779026217228463,0.6704119850187266,0.7659176029962547,0.4344569288389513,0.8127340823970037,0.7453183520599251,0.09363295880149813
Spencer Dinwiddie,80.625,77,215,80.25,682,0.17888563,0.244868035,0.098240469,0.092375367,0.385630499,0.478005865,0.423753666,0.581967213,0.402985075,0.412698413,0.315589354,2136,7.6,0.76,59.2,0.377154335,6.7,-1.0,22.8,26.2,0.0,0.0,18.8,2.6,0.0,0.0,-1.2,G,imputed,-2.7343488404632743,3.2990887716049953,-0.9336120723221577,7,17.680674,-7.641978,0.30149812734082393,3,3,0.3267790262172285,0.3155430711610487,0.28745318352059923,0.5374531835205992,0.7378277153558053,0.9213483146067416,0.1348314606741573,0.7865168539325843,0.5018258426966292,0.5805243445692884,False,0.21910112359550563,0.3155430711610487,0.28745318352059923,0.5374531835205992,0.7378277153558053,0.9213483146067416,0.1348314606741573,0.7865168539325843,0.21910112359550563,0.3267790262172285
Stephon Castle,81.97,78,215,81.0,988,0.37145749,0.189271255,0.102226721,0.050607287,0.282388664,0.332995951,0.560728745,0.626702997,0.336633663,0.34,0.279569892,2162,5.9,0.59,45.0,0.547065202,0.6,-1.9,9.8,23.7,0.0,0.0,20.5,6.2,0.0,0.0,-1.9,G,measured,-1.029262843414649,2.5979370473729957,-1.5771971735794317,3,17.299902,-8.231006,0.39700374531835203,4,4,0.6713483146067416,0.4438202247191011,0.350187265917603,0.15730337078651685,0.8782771535580525,0.7659176029962547,0.031835205992509365,0.0552434456928839,0.4417602996254681,0.36329588014981273,False,0.1104868913857678,0.4438202247191011,0.350187265917603,0.15730337078651685,0.8782771535580525,0.7659176029962547,0.031835205992509365,0.0552434456928839,0.1104868913857678,0.6713483146067416
Tari Eason,85.83,80,215,86.0,559,0.431127013,0.193202147,0.046511628,0.127012522,0.200357782,0.327370304,0.624329159,0.668049793,0.307692308,0.366197183,0.330357143,1420,2.5,0.25,53.2,0.291379142,3.1,2.4,2.7,4.2,0.0,0.0,32.0,0.0,8.8,0.0,2.9,F,imputed,1.8273512016791873,-0.32759961783432906,1.2417476083420158,2,15.036817,-9.176834,0.7485955056179776,2,2,0.09363295880149813,0.6750936329588015,0.8220973782771536,0.3061797752808989,0.5711610486891385,0.12921348314606743,0.9653558052434457,0.31273408239700373,0.5719569288389512,0.7359550561797753,False,0.9410112359550562,0.6750936329588015,0.8220973782771536,0.3061797752808989,0.5711610486891385,0.12921348314606743,0.9653558052434457,0.31273408239700373,0.9410112359550562,0.09363295880149813
Taylor Hendricks,91.48,81,215,84.5,18,0.111111111,0.166666667,0.055555556,0.388888889,0.277777778,0.666666667,0.277777778,0.5,0.0,0.428571429,0.0,0,4.171532846715328,0.41715328467153284,56.07222222,0.0,5.0,0.144859813,0.0,10.146747967479675,4.869105691056911,0.0,28.95609756097561,0.0,6.628861788617886,0.0,-0.009009009,F,measured,0.07629948024761414,-3.5973634412880786,-0.2334890535454538,2,21.161325,-9.4570465,0.7387640449438202,3,3,0.3267790262172285,0.7677902621722846,0.7097378277153558,0.41292134831460675,0.06460674157303371,0.41947565543071164,0.5749063670411985,0.48314606741573035,0.4484082397003746,0.3838951310861423,False,0.5702247191011236,0.7677902621722846,0.7097378277153558,0.41292134831460675,0.06460674157303371,0.41947565543071164,0.5749063670411985,0.48314606741573035,0.5702247191011236,0.3267790262172285
Terance Mann,88.58,78,215,79.75,413,0.305084746,0.17433414,0.12590799,0.188861985,0.205811138,0.394673123,0.479418886,0.722222222,0.384615385,0.423076923,0.317647059,1414,5.3,0.53,48.9,0.209137244,5.5,-1.4,0.0,9.0,0.0,0.0,26.8,5.5,10.2,0.0,-2.1,G-F,measured,-0.4585283351516659,-0.09761703394840925,-0.32645433934001983,2,16.957188,-9.958381,0.33052434456928836,6,6,0.9850187265917603,0.4438202247191011,0.21722846441947566,0.22284644194756553,0.3895131086142322,0.6853932584269663,0.08426966292134831,0.6020599250936329,0.3696629213483147,0.15355805243445692,False,0.0852059925093633,0.4438202247191011,0.21722846441947566,0.22284644194756553,0.3895131086142322,0.6853932584269663,0.08426966292134831,0.6020599250936329,0.0852059925093633,0.9850187265917603
Terrence Shannon Jr.,90.92,78,215,80.75,114,0.421052632,0.236842105,0.070175439,0.184210526,0.087719298,0.271929825,0.657894737,0.6875,0.125,0.380952381,0.3,339,4.9,0.49,56.51612903,0.292947758,5.2,-0.041935484,0.0,0.0,0.0,0.0,39.1,7.2,8.0,0.0,-0.483870968,G-F,measured,0.7069896454686281,-1.0634914938965763,-0.9537447376376486,2,20.023184,-9.14934,0.3801498127340824,3,3,0.3267790262172285,0.4438202247191011,0.31647940074906367,0.4794007490636704,0.5749063670411985,0.5814606741573034,0.449438202247191,0.5636704119850188,0.46282771535580525,0.43820224719101125,False,0.3146067415730337,0.4438202247191011,0.31647940074906367,0.4794007490636704,0.5749063670411985,0.5814606741573034,0.449438202247191,0.5636704119850188,0.3146067415730337,0.3267790262172285
Tyrese Martin,85.83,78,215,81.0,465,0.169892473,0.165591398,0.058064516,0.197849462,0.404301075,0.602150538,0.335483871,0.696202532,0.37037037,0.391304348,0.335106383,1315,4.3,0.43,61.6,0.309044492,5.5,-0.8,0.0,15.1,0.0,0.0,35.6,13.5,0.0,5.0,-2.1,G,imputed,-2.709886746318312,-1.1728381799141234,0.5833943747865952,1,16.857086,-10.971308,0.39700374531835203,3,3,0.3267790262172285,0.4438202247191011,0.350187265917603,0.7256554307116105,0.6142322097378277,0.47846441947565543,0.16760299625468164,0.6020599250936329,0.422565543071161,0.30337078651685395,False,0.0852059925093633,0.4438202247191011,0.350187265917603,0.7256554307116105,0.6142322097378277,0.47846441947565543,0.16760299625468164,0.6020599250936329,0.0852059925093633,0.3267790262172285
Wendell Moore Jr.,80.625,77,215,84.75,126,0.428571429,0.158730159,0.087301587,0.174603175,0.150793651,0.325396825,0.587301587,0.611111111,0.363636364,0.409090909,0.263157895,499,4.5,0.45,59.91,0.174455806,3.1,-0.146052632,0.0,17.2,0.0,0.0,21.9,0.0,0.0,0.0,-0.125,G,imputed,0.368445942509462,-0.9273715081521366,-1.4567090823708864,2,19.970284,-8.7869425,0.5201310861423221,2,2,0.09363295880149813,0.3155430711610487,0.7247191011235955,0.6207865168539326,0.2902621722846442,0.5074906367041199,0.3642322097378277,0.31273408239700373,0.4216292134831461,0.300561797752809,False,0.4307116104868914,0.3155430711610487,0.7247191011235955,0.6207865168539326,0.2902621722846442,0.5074906367041199,0.3642322097378277,0.31273408239700373,0.4307116104868914,0.09363295880149813
Jaylen Martin,80.625,78,216,83.0,74,0.364864865,0.256756757,0.067567568,0.094594595,0.216216216,0.310810811,0.621621622,0.703703704,0.2,0.142857143,0.375,239,3.5,0.35,56.07222222,0.198205863,1.4,0.144859813,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009009009,F,imputed,1.1567569189218245,-0.4778056499238428,-2.408917376492061,2,20.297882,-8.486113,0.5079588014981273,1,1,0.019662921348314606,0.4438202247191011,0.5720973782771536,0.41292134831460675,0.3595505617977528,0.28277153558052437,0.5749063670411985,0.13670411985018727,0.40805243445692885,0.24719101123595505,False,0.5702247191011236,0.4438202247191011,0.5720973782771536,0.41292134831460675,0.3595505617977528,0.28277153558052437,0.5749063670411985,0.13670411985018727,0.5702247191011236,0.019662921348314606
Josh Giddey,80.625,80,216,79.5,798,0.319548872,0.259398496,0.072681704,0.098997494,0.248120301,0.347117794,0.578947368,0.576470588,0.327586207,0.392405063,0.368686869,2117,8.7,0.87,58.3,0.579928013,6.5,-0.4,3.7,26.1,0.0,0.0,23.7,0.0,4.5,0.0,-0.125,G,imputed,-1.4626279991192992,3.0539300346196256,-0.6284099876890799,3,16.628445,-8.594443,0.43726591760299627,2,2,0.09363295880149813,0.6750936329588015,0.199438202247191,0.5215355805243446,0.9119850187265918,0.9794007490636704,0.24719101123595505,0.7537453183520599,0.6006086142322097,0.7790262172284644,False,0.4307116104868914,0.6750936329588015,0.199438202247191,0.5215355805243446,0.9119850187265918,0.9794007490636704,0.24719101123595505,0.7537453183520599,0.4307116104868914,0.09363295880149813
Ryan Dunn,90.38,79,216,85.5,477,0.20754717,0.213836478,0.025157233,0.322851153,0.230607966,0.553459119,0.421383648,0.707070707,0.333333333,0.331168831,0.281818182,1410,1.9,0.19,36.9,0.190421682,0.4,0.0,0.0,0.0,8.2,0.0,51.5,2.4,8.4,0.0,-1.6,F,measured,1.0544400688343898,-3.200420753796461,1.0460301594797332,2,18.095787,-10.780468,0.678370786516854,3,3,0.3267790262172285,0.5674157303370787,0.7893258426966292,0.08239700374531835,0.3408239700374532,0.06741573033707865,0.4756554307116105,0.03651685393258427,0.3117977528089888,0.031835205992509365,False,0.15917602996254682,0.5674157303370787,0.7893258426966292,0.08239700374531835,0.3408239700374532,0.06741573033707865,0.4756554307116105,0.03651685393258427,0.15917602996254682,0.3267790262172285
Julian Champagnie,80.685,79,217,82.0,665,0.189473684,0.063157895,0.02556391,0.228571429,0.493233083,0.721804511,0.252631579,0.634920635,0.411764706,0.407894737,0.353658537,1932,2.8,0.28,75.3,0.233296573,7.7,-0.6,0.0,0.0,4.7,0.0,47.5,0.0,4.2,4.7,-0.8,F,measured,-2.4412950815230485,-2.4566077623395137,2.920650716908791,1,16.75651,-10.801635,0.5126404494382023,1,1,0.019662921348314606,0.5674157303370787,0.45786516853932585,0.9634831460674157,0.4438202247191011,0.17790262172284643,0.20880149812734083,0.8651685393258427,0.4205992509363296,0.29213483146067415,False,0.2743445692883895,0.5674157303370787,0.45786516853932585,0.9634831460674157,0.4438202247191011,0.17790262172284643,0.20880149812734083,0.8651685393258427,0.2743445692883895,0.019662921348314606
Sam Hauser,84.05,79,217,81.25,474,0.067510549,0.033755274,0.056962025,0.238396624,0.601265823,0.839662447,0.101265823,0.71875,0.62962963,0.451327434,0.403508772,1541,3.0,0.3,74.9,0.157204811,8.5,0.1,0.0,0.0,4.8,0.0,40.1,8.0,0.0,11.0,1.1,F,measured,-3.5703811079331604,-2.7123940291847455,4.13955341135815,1,16.92454,-11.862299,0.477059925093633,3,3,0.3267790262172285,0.5674157303370787,0.38670411985018727,0.9588014981273408,0.2640449438202247,0.2153558052434457,0.5056179775280899,0.9232209737827716,0.510252808988764,0.6086142322097379,False,0.8052434456928839,0.5674157303370787,0.38670411985018727,0.9588014981273408,0.2640449438202247,0.2153558052434457,0.5056179775280899,0.9232209737827716,0.8052434456928839,0.3267790262172285
Tristan da Silva,83.86,80,217,82.25,483,0.265010352,0.182194617,0.057971014,0.200828157,0.291925466,0.492753623,0.447204969,0.5859375,0.321428571,0.360824742,0.319148936,1629,4.2,0.42,62.8,0.196207842,6.2,-0.6,0.0,11.7,5.0,0.0,33.9,0.0,9.6,0.0,-2.2,F,measured,-0.7279742889824532,-1.1818780990107471,0.616512687340192,2,16.883114,-10.291908,0.5894194756554307,3,3,0.3267790262172285,0.6750936329588015,0.5037453183520599,0.7696629213483146,0.3539325842696629,0.45880149812734083,0.20880149812734083,0.7078651685393258,0.4177434456928839,0.2846441947565543,False,0.07116104868913857,0.6750936329588015,0.5037453183520599,0.7696629213483146,0.3539325842696629,0.45880149812734083,0.20880149812734083,0.7078651685393258,0.07116104868913857,0.3267790262172285
Kris Murray,84.85,80,218,83.75,279,0.448028674,0.114695341,0.007168459,0.218637993,0.211469534,0.430107527,0.562724014,0.624,1.0,0.278688525,0.169491525,1040,3.7,0.37,21.8,0.150514544,0.4,0.9,0.0,0.0,0.0,0.0,38.9,6.1,5.8,0.0,-0.9,F,measured,1.6746813825981204,-2.1785980014769737,-0.186137670218877,2,18.295069,-10.426914,0.6591760299625469,3,3,0.3267790262172285,0.6750936329588015,0.6432584269662921,0.033707865168539325,0.24906367041198502,0.31741573033707865,0.7668539325842697,0.03651685393258427,0.3669475655430712,0.1441947565543071,False,0.2631086142322097,0.6750936329588015,0.6432584269662921,0.033707865168539325,0.24906367041198502,0.31741573033707865,0.7668539325842697,0.03651685393258427,0.2631086142322097,0.3267790262172285
Michael Porter Jr.,85.83,82,218,84.0,1048,0.279580153,0.127862595,0.125954198,0.060114504,0.398854962,0.458969466,0.407442748,0.737201365,0.409090909,0.507936508,0.385167464,2593,3.3,0.33,63.2,0.32215334,6.6,-0.8,0.0,0.0,0.0,0.0,21.5,12.9,11.0,12.7,0.9,F,imputed,-1.5081941062132462,0.8765464804429401,3.27654870675101,1,16.03858,-11.3144865,0.7607677902621723,4,4,0.6713483146067416,0.850187265917603,0.6713483146067416,0.7752808988764045,0.6385767790262172,0.26217228464419473,0.16760299625468164,0.7696629213483146,0.6035112359550562,0.7827715355805244,False,0.7865168539325843,0.850187265917603,0.6713483146067416,0.7752808988764045,0.6385767790262172,0.26217228464419473,0.16760299625468164,0.7696629213483146,0.7865168539325843,0.6713483146067416
Taurean Prince,96.9,78,218,83.5,514,0.192607004,0.107003891,0.048638132,0.336575875,0.311284047,0.647859922,0.299610895,0.585858586,0.4,0.450867052,0.43125,2166,4.8,0.48,67.2,0.137002903,9.4,-0.5,0.0,6.8,0.0,0.0,38.4,10.9,0.0,3.4,-1.8,F,measured,-2.3763628409782105,-1.8225420797626395,2.6936965384541094,1,16.735239,-10.62078,0.5346441947565543,3,3,0.3267790262172285,0.4438202247191011,0.6254681647940075,0.8520599250936329,0.22846441947565543,0.5543071161048689,0.22752808988764045,0.9831460674157303,0.4281835205992509,0.31835205992509363,False,0.12640449438202248,0.4438202247191011,0.6254681647940075,0.8520599250936329,0.22846441947565543,0.5543071161048689,0.22752808988764045,0.9831460674157303,0.12640449438202248,0.3267790262172285
Jalen Johnson,85.83,80,219,84.25,542,0.407749077,0.260147601,0.07195572,0.081180812,0.175276753,0.256457565,0.667896679,0.719457014,0.358974359,0.318181818,0.315789474,1284,5.8,0.58,48.7,0.454978913,5.4,1.8,0.0,14.2,8.7,0.0,22.8,0.0,7.1,0.0,1.9,F-C,imputed,1.6250212177434897,1.9768551373081469,0.4230223472404175,6,14.758932,-8.474879,0.6863295880149813,4,4,0.6713483146067416,0.6750936329588015,0.697565543071161,0.21067415730337077,0.8108614232209738,0.7537453183520599,0.9044943820224719,0.5898876404494382,0.7202247191011236,0.9325842696629213,False,0.8876404494382022,0.6750936329588015,0.697565543071161,0.21067415730337077,0.8108614232209738,0.7537453183520599,0.9044943820224719,0.5898876404494382,0.8876404494382022,0.6713483146067416
