player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,dominance__cpm,position,ath__athleticism_source,pca1,pca2,pca3,cluster_k9,umap1,umap2,size_score,playstyle_variety,playstyle_variety_raw,playstyle_variety_score,size_height_pct,size_wing_pct,shooting_score,creation_score,passing_score,defense_score,portability_score,unicorn_score,unicorn_percentile,is_unicorn,dominance_score,stature__height_inches_pct,stature__wingspan_in_pct,shoot__quality_pct,usage__creation_score_pct,pass__passer_rating_pct,defense__crafted_dpm_pct,portability__score_pct,dominance__cpm_pct,playstyle_variety_pct,name_key,usg_pct,offensive_load,box_creation
Kevin Durant,77.99,83,240,88.75,1124,0.110320285,0.304270463,0.254448399,0.078291815,0.252669039,0.330960854,0.414590747,0.790322581,0.531468531,0.5,0.408450704,2265,4.8,0.48,72.7,0.636721778,8.3,-0.3,18.9,15.9,4.5,8.1,20.1,2.5,2.6,8.2,2.5,F,measured,-1.243358338,4.748413593,3.620245292,7,14.839087,-7.5670323,0.930243446,5,5,0.905430712,0.911985019,0.948501873,0.927902622,0.938202247,0.554307116,0.267790262,0.896067416,0.804541199,0.979400749,True,0.920411985,0.911985019,0.948501873,0.927902622,0.938202247,0.554307116,0.267790262,0.896067416,0.920411985,0.905430712,Kevin Durant,28.7,44.0,8.5
Kristaps Porzingis,95.17,86,240,90.0,574,0.219512195,0.242160279,0.102787456,0.029616725,0.405923345,0.43554007,0.461672474,0.69047619,0.355932203,0.352941176,0.416309013,1210,3.5,0.35,69.0,0.487568249,9.3,2.4,2.6,0.0,21.6,20.8,19.6,0.0,9.6,3.5,4.3,F-C,imputed,3.037887391,1.784733074,5.872657835,6,14.026146,-8.42144,0.985955056,4,4,0.671348315,0.992509363,0.979400749,0.882022472,0.837078652,0.282771536,0.965355805,0.969101124,0.820692884,0.986891386,True,0.979400749,0.992509363,0.979400749,0.882022472,0.837078652,0.282771536,0.965355805,0.969101124,0.979400749,0.671348315,Kristaps Porzingis,25.9,37.4,5.1
Lauri Markkanen,95.17,85,240,83.0,700,0.201428571,0.167142857,0.061428571,0.104285714,0.464285714,0.568571429,0.368571429,0.638297872,0.325581395,0.410958904,0.332307692,1476,2.1,0.21,73.3,0.37995406,6.2,-0.9,4.6,2.6,11.8,3.8,17.8,10.5,7.1,17.8,1.0,F-C,imputed,-0.727194098,-0.381640196,4.029856386,1,16.086895,-11.4958,0.777153558,5,5,0.905430712,0.982209738,0.572097378,0.941947566,0.739700375,0.083333333,0.149812734,0.707865169,0.625234082,0.810861423,False,0.796816479,0.982209738,0.572097378,0.941947566,0.739700375,0.083333333,0.149812734,0.707865169,0.796816479,0.905430712,Lauri Markkanen,24.0,31.5,2.9
Mark Williams,93.27,85,240,90.5,447,0.675615213,0.29082774,0.024608501,0.002237136,0.006711409,0.008948546,0.966442953,0.71192053,0.545454545,0.0,0.0,1171,4.1,0.41,53.4,0.346626659,4.0,0.3,0.0,0.0,28.8,7.5,0.0,0.0,27.6,0.0,0.5,C,imputed,7.54410892,1.827793438,0.466231926,5,12.610824,-10.035336,0.985486891,3,3,0.326779026,0.982209738,0.988764045,0.310861423,0.683520599,0.380149813,0.666666667,0.382022472,0.626685393,0.816479401,False,0.684456929,0.982209738,0.988764045,0.310861423,0.683520599,0.380149813,0.666666667,0.382022472,0.684456929,0.326779026,Mark Williams,21.4,31.8,2.7
Maxi Kleber,85.83,82,240,82.75,96,0.239583333,0.145833333,0.104166667,0.177083333,0.333333333,0.510416667,0.385416667,0.565217391,0.7,0.235294118,0.28125,637,5.6,0.56,48.8,0.030551298,5.5,0.8,0.0,0.0,12.5,0.0,50.8,0.0,0.0,0.0,-1.9,F,imputed,0.596600713,-2.480308331,1.001430583,4,15.215803,-10.212172,0.691479401,2,2,0.093632959,0.850187266,0.532771536,0.217228464,0.131086142,0.729400749,0.746254682,0.602059925,0.421629213,0.300561798,False,0.110486891,0.850187266,0.532771536,0.217228464,0.131086142,0.729400749,0.746254682,0.602059925,0.110486891,0.093632959,Maxi Kleber,8.7,13.9,0.2
Micah Potter,93.27,82,240,86.0,135,0.185185185,0.081481481,0.007407407,0.42962963,0.296296296,0.725925926,0.266666667,0.76,1.0,0.327586207,0.3,705,2.0,0.2,55.9,0.04824002,4.7,-0.2,0.0,0.0,12.0,0.0,37.7,0.0,8.6,0.0,-2.4,C,imputed,0.847136858,-4.557883056,3.175184567,4,15.047406,-10.367033,0.836142322,3,3,0.326779026,0.850187266,0.822097378,0.353932584,0.13670412,0.074906367,0.288389513,0.411048689,0.316198502,0.039325843,False,0.061797753,0.850187266,0.822097378,0.353932584,0.13670412,0.074906367,0.288389513,0.411048689,0.061797753,0.326779026,Micah Potter,10.3,13.7,0.2
Mitchell Robinson,89.695,84,240,88.0,56,0.946428571,0.053571429,0.0,0.0,0.0,0.0,1.0,0.679245283,0.0,0.0,0.0,290,2.7,0.27,47.86923077,0.082101071,2.2,1.307692308,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.858333333,C-F,imputed,6.691924764,-0.8341263,-2.169033101,5,13.12046,-9.986992,0.939606742,1,1,0.019662921,0.95411985,0.925093633,0.187265918,0.151685393,0.161985019,0.850187266,0.229400749,0.472659176,0.47752809,False,0.759363296,0.95411985,0.925093633,0.187265918,0.151685393,0.161985019,0.850187266,0.229400749,0.759363296,0.019662921,Mitchell Robinson,11.1,15.5,0.8
OG Anunoby,89.825,79,240,86.25,1027,0.379746835,0.096397274,0.075949367,0.210321324,0.23661149,0.446932814,0.476144109,0.656410256,0.320512821,0.37962963,0.366255144,2706,2.9,0.29,64.0,0.304040098,5.6,1.4,3.9,5.6,2.0,5.9,34.4,4.4,8.5,7.2,2.3,F,imputed,0.32683165,0.365607112,3.849195944,4,14.534828,-9.068477,0.710205993,5,5,0.905430712,0.56741573,0.852996255,0.79494382,0.601123596,0.194756554,0.86329588,0.61423221,0.670505618,0.88576779,False,0.914794007,0.56741573,0.852996255,0.79494382,0.601123596,0.194756554,0.86329588,0.61423221,0.914794007,0.905430712,OG Anunoby,19.7,27.8,2.8
Onyeka Okongwu,95.17,82,240,86.0,684,0.548245614,0.228070175,0.007309942,0.118421053,0.096491228,0.214912281,0.776315789,0.701333333,0.6,0.345679012,0.303030303,2064,4.1,0.41,48.4,0.266394344,3.6,0.8,0.0,0.0,22.7,4.6,15.8,0.0,19.8,0.0,1.8,F-C,imputed,4.645162404,1.012320827,2.333214409,5,13.549743,-9.097094,0.836142322,3,3,0.326779026,0.850187266,0.822097378,0.202247191,0.509363296,0.380149813,0.746254682,0.354868914,0.586797753,0.754681648,False,0.878277154,0.850187266,0.822097378,0.202247191,0.509363296,0.380149813,0.746254682,0.354868914,0.878277154,0.326779026,Onyeka Okongwu,17.3,26.3,2.8
PJ Hall,100.14,82,240,84.0,24,0.458333333,0.166666667,0.041666667,0.0,0.333333333,0.333333333,0.625,0.727272727,1.0,0.0,0.25,0,4.171532847,0.417153285,56.07222222,0.0,5.0,0.144859813,4.734146341,10.14674797,4.869105691,2.391056911,28.95609756,4.095528455,6.628861789,2.710162602,-0.009009009,F,measured,2.352198976,-1.096925782,0.081228185,0,21.204378,-8.057784,0.76076779,3,3,0.326779026,0.850187266,0.671348315,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.452808989,0.403558052,False,0.570224719,0.850187266,0.671348315,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.570224719,0.326779026,PJ Hall,0.0,0.0,0.0
Ron Harper Jr.,84.81,78,240,85.0,8,0.125,0.125,0.0,0.375,0.375,0.75,0.25,0.0,0.0,0.0,0.0,0,4.838888889,0.483888889,56.51612903,0.0,5.0,-0.041935484,3.736111111,12.04305556,4.85,2.372222222,26.22222222,4.133333333,7.566666667,3.402777778,-0.483870968,G-F,measured,-0.147227397,-4.189067598,-1.502676518,8,21.390625,-9.296723,0.599250936,3,3,0.326779026,0.443820225,0.754681648,0.479400749,0.064606742,0.56835206,0.449438202,0.483146067,0.398595506,0.213483146,False,0.314606742,0.443820225,0.754681648,0.479400749,0.064606742,0.56835206,0.449438202,0.483146067,0.314606742,0.326779026,Ron Harper Jr.,0.0,0.0,0.0
Sandro Mamukelashvili,95.43,81,240,85.25,281,0.298932384,0.103202847,0.024911032,0.12455516,0.444839858,0.569395018,0.402135231,0.761904762,0.571428571,0.285714286,0.4,681,3.6,0.36,59.4,0.347367963,6.8,-0.1,0.0,0.0,18.6,3.0,34.8,0.0,7.2,0.0,0.8,F-C,measured,1.294011947,-1.57435789,3.151034935,4,14.39574,-9.994956,0.773876404,3,3,0.326779026,0.767790262,0.779962547,0.54494382,0.685393258,0.296816479,0.434456929,0.798689139,0.60238764,0.780898876,False,0.745318352,0.767790262,0.779962547,0.54494382,0.685393258,0.296816479,0.434456929,0.798689139,0.745318352,0.326779026,Sandro Mamukelashvili,20.8,30.2,3.5
Zeke Nnaji,103.79,81,240,86.0,141,0.496453901,0.092198582,0.042553191,0.19858156,0.170212766,0.368794326,0.588652482,0.671428571,0.5,0.321428571,0.333333333,608,2.3,0.23,41.2,0.092789222,2.5,1.2,0.0,0.0,10.7,0.0,29.4,0.0,18.1,0.0,-1.2,F-C,measured,3.777807746,-2.666320026,1.443527822,4,13.72225,-9.700759,0.79494382,3,3,0.326779026,0.767790262,0.822097378,0.129213483,0.15917603,0.101123596,0.826779026,0.247191011,0.363155431,0.134831461,False,0.219101124,0.767790262,0.822097378,0.129213483,0.15917603,0.101123596,0.826779026,0.247191011,0.219101124,0.326779026,Zeke Nnaji,12.2,16.2,0.5
Jaren Jackson Jr.,95.17,82,242,89.25,1213,0.164056059,0.455070074,0.060181369,0.069249794,0.247320692,0.316570486,0.619126134,0.64321608,0.465753425,0.392857143,0.376666667,2207,2.6,0.26,61.1,0.508434469,6.7,2.1,13.3,4.3,4.6,15.4,29.5,1.6,3.1,2.6,3.2,C,imputed,1.968463109,3.303090094,4.171311541,6,14.156678,-8.044531,0.907303371,3,3,0.326779026,0.850187266,0.964419476,0.713483146,0.852059925,0.145131086,0.935393258,0.786516854,0.736891386,0.945692884,False,0.951310861,0.850187266,0.964419476,0.713483146,0.852059925,0.145131086,0.935393258,0.786516854,0.951310861,0.326779026,Jaren Jackson Jr.,28.1,38.0,4.7
Alperen Sengun,93.27,83,243,84.5,1143,0.420822397,0.407699038,0.092738408,0.005249344,0.073490814,0.078740157,0.828521435,0.648648649,0.377358491,0.333333333,0.226190476,2395,6.1,0.61,34.4,0.542572732,4.5,1.3,14.1,3.5,18.2,20.3,8.4,0.0,9.4,0.0,2.7,C,imputed,4.534452899,5.682738932,1.960137587,6,14.167585,-8.041304,0.810861423,5,5,0.905430712,0.911985019,0.709737828,0.06928839,0.870786517,0.787453184,0.838014981,0.403558052,0.750514981,0.951310861,False,0.93258427,0.911985019,0.709737828,0.06928839,0.870786517,0.787453184,0.838014981,0.403558052,0.93258427,0.905430712,Alperen Sengun,26.2,44.3,5.5
Giannis Antetokounmpo,85.83,83,243,87.0,1319,0.567854435,0.169825625,0.214556482,0.00227445,0.044730857,0.047005307,0.737680061,0.748998665,0.441696113,0.0,0.237288136,2289,6.8,0.68,24.7,0.77722798,3.0,2.3,17.9,11.4,8.5,14.9,5.3,1.0,8.5,0.0,7.0,F,imputed,4.101666119,7.163903231,1.651716141,6,14.425285,-7.849637,0.900280899,6,6,0.985018727,0.911985019,0.888576779,0.041198502,0.979400749,0.854868914,0.957865169,0.302434457,0.817883895,0.983146067,True,0.996254682,0.911985019,0.888576779,0.041198502,0.979400749,0.854868914,0.957865169,0.302434457,0.996254682,0.985018727,Giannis Antetokounmpo,35.2,56.1,8.0
Jarrett Allen,95.76,81,243,89.25,640,0.6703125,0.290625,0.03125,0.003125,0.0046875,0.0078125,0.9609375,0.771561772,0.55,0.0,0.0,2296,3.6,0.36,34.1,0.20731867,4.5,2.2,0.0,0.0,28.9,4.2,2.2,0.0,29.4,0.0,3.6,C-F,measured,7.936809213,2.356417386,1.157857068,5,12.491793,-9.689535,0.866104869,2,2,0.093632959,0.767790262,0.964419476,0.06741573,0.382022472,0.296816479,0.948501873,0.403558052,0.564981273,0.722846442,False,0.962546816,0.767790262,0.964419476,0.06741573,0.382022472,0.296816479,0.948501873,0.403558052,0.962546816,0.093632959,Jarrett Allen,15.9,23.0,1.8
Luka Garza,80.55,82,243,85.5,105,0.361904762,0.228571429,0.066666667,0.028571429,0.314285714,0.342857143,0.59047619,0.684210526,0.285714286,0.0,0.303030303,219,1.8,0.18,39.91714286,0.429648482,2.5,0.961764706,2.475,2.54,14.45125,6.54625,15.12,0.81,17.015,1.2575,0.602777778,C,measured,3.622710957,-0.652790038,-0.128509289,0,13.797719,-9.575501,0.819756554,4,4,0.671348315,0.850187266,0.789325843,0.106741573,0.779026217,0.063670412,0.789325843,0.247191011,0.571863296,0.734082397,False,0.713483146,0.850187266,0.789325843,0.106741573,0.779026217,0.063670412,0.789325843,0.247191011,0.713483146,0.671348315,Luka Garza,26.2,33.9,3.3
Precious Achiuwa,85.83,80,243,84.75,327,0.587155963,0.262996942,0.039755352,0.085626911,0.024464832,0.110091743,0.850152905,0.619791667,0.461538462,0.285714286,0.25,1170,2.3,0.23,33.4,0.158637486,0.7,0.2,5.7,0.0,14.3,5.2,19.0,0.0,19.5,0.0,-1.8,F,imputed,4.861587041,-0.134823386,-0.633685992,5,13.256934,-9.59904,0.699906367,5,5,0.905430712,0.675093633,0.724719101,0.061797753,0.265917603,0.101123596,0.645131086,0.063670412,0.346441948,0.095505618,False,0.126404494,0.675093633,0.724719101,0.061797753,0.265917603,0.101123596,0.645131086,0.063670412,0.126404494,0.905430712,Precious Achiuwa,14.9,19.9,1.0
Drew Eubanks,95.17,82,245,83.0,194,0.5,0.43814433,0.030927835,0.025773196,0.005154639,0.030927835,0.93814433,0.711340206,0.166666667,0.6,0.0,746,3.5,0.35,28.4,0.18885142,1.3,0.8,0.0,0.0,19.6,6.8,6.8,0.0,33.0,0.0,-0.9,F-C,imputed,6.825214455,0.689734124,-0.986697065,5,12.918687,-9.740178,0.711142322,4,4,0.671348315,0.850187266,0.572097378,0.050561798,0.335205993,0.282771536,0.746254682,0.127340824,0.41076779,0.256554307,False,0.263108614,0.850187266,0.572097378,0.050561798,0.335205993,0.282771536,0.746254682,0.127340824,0.263108614,0.671348315,Drew Eubanks,15.1,21.9,1.7
Duop Reath,93.27,81,245,85.0,166,0.259036145,0.084337349,0.018072289,0.15060241,0.487951807,0.638554217,0.343373494,0.744186047,0.0,0.32,0.320987654,469,2.7,0.27,39.91714286,0.227736998,4.4,0.961764706,0.0,0.0,20.7,0.0,37.3,0.0,7.3,0.0,0.602777778,C,imputed,1.915580712,-3.075070362,2.189316667,4,14.431056,-10.282768,0.761235955,3,3,0.326779026,0.767790262,0.754681648,0.106741573,0.43071161,0.161985019,0.789325843,0.398876404,0.495599251,0.552434457,False,0.713483146,0.767790262,0.754681648,0.106741573,0.43071161,0.161985019,0.789325843,0.398876404,0.713483146,0.326779026,Duop Reath,17.0,24.2,1.8
Larry Nance Jr.,95.17,80,245,85.5,155,0.309677419,0.15483871,0.04516129,0.180645161,0.296774194,0.477419355,0.464516129,0.6875,0.428571429,0.464285714,0.456521739,463,4.6,0.46,53.04545455,0.238827692,8.2,0.763636364,0.0,0.0,15.8,0.0,36.7,0.0,21.5,0.0,0.895454545,F-C,imputed,1.895153924,-1.585640974,2.775282449,4,14.568208,-9.96919,0.732209738,3,3,0.326779026,0.675093633,0.789325843,0.29588015,0.458801498,0.526217228,0.728464419,0.881086142,0.595973783,0.771535581,False,0.77340824,0.675093633,0.789325843,0.29588015,0.458801498,0.526217228,0.728464419,0.881086142,0.77340824,0.326779026,Larry Nance Jr.,15.7,24.9,2.8
Markieff Morris,85.83,81,245,82.75,70,0.114285714,0.142857143,0.228571429,0.157142857,0.342857143,0.5,0.257142857,0.125,0.3125,0.090909091,0.333333333,165,6.5,0.65,56.07222222,0.354248286,2.7,0.144859813,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,-0.009009009,F,imputed,-0.632121346,-1.588809479,-0.635867691,8,21.346815,-9.244279,0.650280899,1,1,0.019662921,0.767790262,0.532771536,0.412921348,0.698501873,0.81928839,0.574906367,0.270599251,0.591479401,0.763108614,False,0.570224719,0.767790262,0.532771536,0.412921348,0.698501873,0.81928839,0.574906367,0.270599251,0.570224719,0.019662921,Markieff Morris,20.5,34.4,2.8
Moritz Wagner,84.33,83,245,84.0,249,0.582329317,0.112449799,0.004016064,0.096385542,0.204819277,0.301204819,0.694779116,0.689655172,0.0,0.375,0.352941176,564,2.5,0.25,51.0,0.500534428,6.5,0.5,5.2,0.0,20.5,7.8,21.7,0.0,16.5,0.0,0.8,F-C,measured,3.641734495,-0.268526075,1.782267328,6,13.703278,-9.374983,0.791666667,5,5,0.905430712,0.911985019,0.671348315,0.248127341,0.848314607,0.129213483,0.693820225,0.753745318,0.636329588,0.838951311,False,0.745318352,0.911985019,0.671348315,0.248127341,0.848314607,0.129213483,0.693820225,0.753745318,0.745318352,0.905430712,Moritz Wagner,26.8,36.7,5.4
Nick Richards,94.74,83,245,86.25,347,0.634005764,0.311239193,0.048991354,0.005763689,0.0,0.005763689,0.945244957,0.709090909,0.470588235,0.0,0.0,1256,0.3,0.03,40.5,0.203651224,0.3,-0.8,0.0,0.0,26.65,5.3,0.0,0.0,20.9,0.0,-2.1,C,measured,7.373775677,-0.015368579,-0.862063173,5,12.749677,-10.012661,0.882490637,3,3,0.326779026,0.911985019,0.852996255,0.127340824,0.376404494,0.002808989,0.167602996,0.025280899,0.312078652,0.033707865,False,0.085205993,0.911985019,0.852996255,0.127340824,0.376404494,0.002808989,0.167602996,0.025280899,0.085205993,0.326779026,Nick Richards,17.3,20.8,1.5
P.J. Tucker,85.83,77,245,83.5,7,0.0,0.0,0.142857143,0.714285714,0.142857143,0.857142857,0.0,0.0,0.0,0.6,0.0,0,4.171532847,0.417153285,56.07222222,0.0,5.0,0.144859813,4.734146341,10.14674797,4.869105691,2.391056911,28.95609756,4.095528455,6.628861789,2.710162602,-0.009009009,F,imputed,-1.742897167,-5.364359793,0.418782207,8,20.742077,-10.060863,0.470505618,3,3,0.326779026,0.315543071,0.625468165,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.394756554,0.209737828,False,0.570224719,0.315543071,0.625468165,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.570224719,0.326779026,P.J. Tucker,0.0,0.0,0.0
Pascal Siakam,91.29,80,245,87.25,1182,0.289340102,0.262267343,0.17428088,0.082064298,0.191201354,0.273265651,0.551607445,0.728070175,0.383495146,0.402061856,0.384955752,2548,5.0,0.5,53.2,0.477554575,6.6,0.5,9.2,4.1,9.6,18.3,20.0,2.6,5.5,1.1,2.6,G,measured,1.652816181,4.012117149,3.707254514,6,14.062789,-8.052375,0.787453184,5,5,0.905430712,0.675093633,0.899812734,0.306179775,0.827715356,0.595505618,0.693820225,0.769662921,0.734878277,0.941947566,False,0.925093633,0.675093633,0.899812734,0.306179775,0.827715356,0.595505618,0.693820225,0.769662921,0.925093633,0.905430712,Pascal Siakam,24.2,37.6,5.5
Quinten Post,80.92,84,245,86.0,274,0.189781022,0.127737226,0.02919708,0.178832117,0.47080292,0.649635036,0.317518248,0.5,0.625,0.428571429,0.403100775,686,3.9,0.39,68.1,0.335752137,8.2,-0.4,0.0,0.0,13.8,5.0,37.9,0.0,11.6,3.4,-1.2,C,measured,0.022573474,-2.190553129,3.433501216,4,14.59636,-10.228538,0.888108614,3,3,0.326779026,0.95411985,0.822097378,0.871722846,0.664794007,0.351123596,0.247191011,0.881086142,0.568398876,0.72659176,False,0.219101124,0.95411985,0.822097378,0.871722846,0.664794007,0.351123596,0.247191011,0.881086142,0.219101124,0.326779026,Quinten Post,19.6,29.9,3.7
Tolu Smith,85.83,83,245,86.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0,4.171532847,0.417153285,56.07222222,0.0,5.0,0.144859813,4.734146341,10.14674797,4.869105691,2.391056911,28.95609756,4.095528455,6.628861789,2.710162602,-0.009009009,F,imputed,4.830187627,-1.061429947,-2.414555073,0,21.682442,-8.260939,0.867041199,3,3,0.326779026,0.911985019,0.822097378,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.47406367,0.481273408,False,0.570224719,0.911985019,0.822097378,0.412921348,0.064606742,0.419475655,0.574906367,0.483146067,0.570224719,0.326779026,Tolu Smith,0.0,0.0,0.0
Trayce Jackson-Davis,101.59,81,245,85.0,302,0.708609272,0.268211921,0.013245033,0.006622517,0.003311258,0.009933775,0.976821192,0.682242991,0.0,0.0,0.0,967,5.6,0.56,9.6,0.256808678,2.7,0.3,0.0,0.0,19.9,5.9,3.8,0.0,29.9,0.0,-0.4,F,measured,7.745780511,1.300806669,-1.849702045,5,12.662281,-9.79738,0.761235955,3,3,0.326779026,0.767790262,0.754681648,0.013108614,0.488764045,0.729400749,0.666666667,0.270599251,0.506554307,0.597378277,False,0.328651685,0.767790262,0.754681648,0.013108614,0.488764045,0.729400749,0.666666667,0.270599251,0.328651685,0.326779026,Trayce Jackson-Davis,17.1,28.0,2.0
Walker Kessler,93.27,86,245,88.25,419,0.76849642,0.145584726,0.00477327,0.019093079,0.059665871,0.07875895,0.914081146,0.736024845,0.0,0.5,0.08,1740,2.6,0.26,17.0,0.146149248,1.1,1.7,0.0,0.0,19.4,0.0,3.7,0.0,24.1,0.0,1.7,C,imputed,7.393057098,0.128739818,0.509591036,5,12.902099,-9.502867,0.963483146,2,2,0.093632959,0.992509363,0.934456929,0.020599251,0.241573034,0.145131086,0.897940075,0.104868914,0.494194757,0.546816479,False,0.86423221,0.992509363,0.934456929,0.020599251,0.241573034,0.145131086,0.897940075,0.104868914,0.86423221,0.093632959,Walker Kessler,13.7,19.1,1.3
Xavier Tillman,85.83,79,245,86.0,53,0.188679245,0.188679245,0.018867925,0.245283019,0.358490566,0.603773585,0.377358491,0.7,1.0,0.076923077,0.210526316,0,4.171532847,0.417153285,56.07222222,0.0,0.1,0.144859813,4.734146341,10.14674797,4.869105691,2.391056911,28.95609756,4.095528455,6.628861789,2.710162602,-0.009009009,F,imputed,0.763495302,-2.617382125,0.010184784,2,19.26776,-10.688536,0.694756554,3,3,0.326779026,0.56741573,0.822097378,0.412921348,0.064606742,0.419475655,0.574906367,0.006554307,0.415777154,0.279026217,False,0.570224719,0.56741573,0.822097378,0.412921348,0.064606742,0.419475655,0.574906367,0.006554307,0.570224719,0.326779026,Xavier Tillman,0.0,0.0,0.0
Ariel Hukporti,82.63,84,246,86.0,31,0.741935484,0.258064516,0.0,0.0,0.0,0.0,1.0,0.739130435,0.0,0.0,0.0,217,0.6,0.06,39.91714286,0.075049872,1.2,0.961764706,2.475,2.54,14.45125,6.54625,15.12,0.81,17.015,1.2575,0.602777778,C,measured,6.99113896,-0.965110734,-2.078818597,5,13.017801,-10.236384,0.888108614,4,4,0.671348315,0.95411985,0.822097378,0.106741573,0.142322097,0.007490637,0.789325843,0.117041199,0.443258427,0.368913858,False,0.713483146,0.95411985,0.822097378,0.106741573,0.142322097,0.007490637,0.789325843,0.117041199,0.713483146,0.671348315,Ariel Hukporti,11.6,13.4,0.8
Karl-Anthony Towns,89.695,84,248,87.5,1215,0.423045267,0.214814815,0.083950617,0.018106996,0.260082305,0.2781893,0.637860082,0.6692607,0.343137255,0.318181818,0.42721519,2517,3.5,0.35,69.4,0.551745441,8.4,0.2,10.8,3.1,12.6,13.5,17.7,2.1,5.9,3.6,2.7,F,imputed,1.912105047,3.511172858,4.346923398,6,14.1206455,-8.135198,0.932116105,5,5,0.905430712,0.95411985,0.91011236,0.887640449,0.887640449,0.282771536,0.645131086,0.90917603,0.790262172,0.973782772,True,0.93258427,0.95411985,0.91011236,0.887640449,0.887640449,0.282771536,0.645131086,0.90917603,0.93258427,0.905430712,Karl-Anthony Towns,27.4,39.9,6.5
Neemias Queta,82.885,84,248,88.25,203,0.714285714,0.251231527,0.019704433,0.004926108,0.004926108,0.009852217,0.965517241,0.710344828,0.75,0.0,0.0,863,2.6,0.26,43.1,0.144297136,4.6,0.8,0.0,0.0,17.3,0.0,0.0,0.0,39.5,0.0,-0.3,C,measured,7.456045134,0.313695457,-0.669228016,5,12.528559,-10.168514,0.94428839,2,2,0.093632959,0.95411985,0.934456929,0.140449438,0.239700375,0.145131086,0.746254682,0.407303371,0.423548689,0.308988764,False,0.3417603,0.95411985,0.934456929,0.140449438,0.239700375,0.145131086,0.746254682,0.407303371,0.3417603,0.093632959,Neemias Queta,13.7,18.8,1.3
Thomas Bryant,85.56,82,248,90.0,321,0.3894081,0.118380062,0.031152648,0.165109034,0.295950156,0.46105919,0.507788162,0.672,0.8,0.41509434,0.273684211,963,3.0,0.3,60.2,0.229644374,4.8,-0.1,0.0,0.0,22.7,4.7,36.1,0.0,9.9,0.0,-0.1,C-F,measured,2.515870514,-1.704856798,3.123805147,4,14.252874,-9.807106,0.914794007,3,3,0.326779026,0.850187266,0.979400749,0.691011236,0.436329588,0.215355805,0.434456929,0.414794007,0.527996255,0.653558052,False,0.505617978,0.850187266,0.979400749,0.691011236,0.436329588,0.215355805,0.434456929,0.414794007,0.505617978,0.326779026,Thomas Bryant,17.1,23.6,2.0
Tony Bradley,83.26,82,248,89.0,45,0.688888889,0.222222222,0.022222222,0.066666667,0.0,0.066666667,0.911111111,0.64516129,1.0,0.333333333,0.0,0,3.894444444,0.389444444,47.86923077,0.0,5.0,1.307692308,1.882352941,2.911764706,16.94117647,3.394117647,17.47647059,0.835294118,17.97058824,0.4,0.858333333,C-F,measured,5.631043524,-0.468043577,-0.438181746,5,13.119735,-9.82278,0.903089888,3,3,0.326779026,0.850187266,0.955992509,0.187265918,0.064606742,0.3417603,0.850187266,0.483146067,0.502949438,0.582397004,False,0.759363296,0.850187266,0.955992509,0.187265918,0.064606742,0.3417603,0.850187266,0.483146067,0.759363296,0.326779026,Tony Bradley,0.0,0.0,0.0
Robert Williams III,89.695,81,249,89.5,78,0.769230769,0.153846154,0.038461538,0.025641026,0.012820513,0.038461538,0.923076923,0.75,0.333333333,0.5,0.0,351,3.1,0.31,47.86923077,0.118168242,1.6,1.307692308,0.0,0.0,25.5,0.0,0.0,0.0,22.5,0.0,0.858333333,C-F,imputed,6.789307756,-0.233206573,-0.356899445,5,12.916198,-9.783101,0.868913858,2,2,0.093632959,0.767790262,0.970037453,0.187265918,0.202247191,0.231273408,0.850187266,0.161048689,0.479307116,0.494382022,False,0.759363296,0.767790262,0.970037453,0.187265918,0.202247191,0.231273408,0.850187266,0.161048689,0.759363296,0.093632959,Robert Williams,12.2,17.8,1.2
